id,tweet,class,Mina,,Sherif,,Mostafa
5134, @M0sTaa و فيلم المغسلة .. اشهر فيلم في مصر .. احاااااااااااااا :D:D:D:D ',neg,,,,,
5136, @tweety402f اخبار الناس عسا اموركم تمام  ما اقصد اكلمك حشا بس كل ما في الامر حبيت اتطمن عليك في امان الله ',pos,,,,,
5139, احنا جيل المبضونين يا جماعه والله ',neg,,,,,
5143, @Nh_nh89 @MYildirimResmi حفلة افتتاح الفلم القرمى ما حد راح خالص ',neu,,,,,
5144, اجمل ما فينا ان محمد نبينا (ص) ✋ ',pos,,,,,
5150, @amanyfaraj_ @modyalfaitory عليش نسأل فيكن معناها ي بصله ',neg,,,,,
5152, لتعم الفائدة للناس وللاطلاع على انواع السحروعلاماتها وكيفية علاجهاوكيفية التحصين من الاصابات بالحسد والسحر وكافة انواع التسليط00905345609147 ',neu,,,,,
5155, #لقاء_القرني_مع_دعاء #DoaaElSebaii  شايفها نفسها فين بعد سنه و بالنسبه للنجوم مصر غناء وتمثيل تحب تتعامل مع مين ؟ هل ممكن تغنى لمصر فبديتها ',neu,,,,,
5156, #RanaSamahaTeam  ياريت كلنا نهتم نرتوت للمنتج ميدو عن أى تويت تخص رنا بليزززززززززز ',neu,,,,,
5158, رب واحد ايمان واحد معمودية واحدة http://t.co/fDZNoDrFqf ',neu,,,,,
5164, اسكندرية و البحر و الدفي و كفا ..! ',pos,,,,,
5166," ""المشغول بك سيصنع وقتاً من أجلك♥ والمشغول عنك سيستغل أي حدث لينصرف عنك !\"""" '",neu,,,,,
5170," """"""حَدثت الله عنك كثيراُ ،،"""""""" '",pos,,,,,
5172, ♥ ليله شتاء بجانبك :)   هذا ما أحلم بيه الان :) ♥  #D ♥ ',pos,,,,,
5173, اختبار طبي لعبد الفضيل غداً لتحديد موقفه من المشاركة امام الجونة السبت المقبل . ',neu,,,,,
5176, انا لو مكان الدنيا أتقرف فشخ أحط على أحمد شيبه ',neg,,,,,
5182, @Miiilav @NF62 القرأنيه واضحه وخاصه في قوله وهو على جمعهم اذا شاء قدير اي وجود حياه اخرى ',neu,,,,,
5186, الي عايش بوجهين ديرله بلوك مرتين ',neg,,,,,
5187, الإهتمام حلو والله حتى لو بسيط أوى .. ',pos,,,,,
5188, @nirmeen_3li اووووووووف بقا .. وانتى حلوة فشخ ',pos,,,,,
5189, اهم حاجة تكون الانسان اللى بتحبه محافظ عليه ',pos,,,,,
5191, #اتفرج  بالفيديو.. #مصطفى_كامل يهين تسلم الأيادي في رأس السنة  شاهد الفيديو عبر الرابط.. http://t.co/nvktcfRyg0 http://t.co/lPDPoTHEJ8 ',neu,,,,,
5192, @sl_889 @ToOoTaZ يا حبيبتى يا توتا طيب عاوزه حاجه بقى انا عندى مشوار هههه  شيرين يحيى  #ShereenYehia ',neu,,,,,
5196, #تأمل هذا المشهد بسم الله الرحمن الرحيم  وأشرقت الأرض بنور ربها ووضع الكتاب وجيء بالنبيين والشهداء وقضي بينهم بالحق وهم لا يظلمون الزمر:69 ',neu,,,,,
5202," ""#اتفرج  بالصور.. اللبنانية #يارا تظهر بفستان \""""غريب\"""" في حفل #الكريسماس  شاهد الصور عبر الرابط.. http://t.co/UQJiWlpJLB http://t.co/vOasTVG4j8 '",neu,,,,,
5203, اللهُم اني بحاجة لِحياه تخلو من غضبك ملِيئه برضاك ورحمتك ربي إن كان هُناك ذنب يحول بيني وبين رضاك فاغفره لي يا ارحم الراحمِين. ',pos,,,,,
5212, كان نفسي اول حاجه اشوفها في 2015 هي انت :-) ',pos,,,,,
5215, @_MaiiAhmed بتبقي بنت كلب ✋ ',neg,,,,,
5217, @sokkarnabat90 لالالا مين قالك كده ؟ دا احلى صباح :) ',pos,,,,,
5218," ""\""""عاوزين نعيش فى أمان\""""  جمله قالها جبان و أستخدمها ألجبناء !! '",neg,,,,,
5219, الجو بررررد يا جماعة مين سقعان http://t.co/1cKX4WoQKy ',neu,,,,,
5220," """"""عنية و بصتوا ليها ، تكفى ♥ http://t.co/fKKB2Z0a5Z"""""""" '",pos,,,,,
5223, على اخر الزمن مراقب عرص بيقولى مجبتش معاك مسطرة ليه !! انا بطلت اشيل شنط من 2 اعدادى !! ',neg,,,,,
5224, تلج السنين ',neu,,,,,
5225," """"""و قلت أنا عاشق، ساقوني كتير المر."""""""" '",neg,,,,,
5228, #عن حد مهم فى حياتك مش عارفه احنا اصحاب ولا حبايب ولا بنلعب باليه مائي . بس هو حد مهم ♡♡♡  #مقصوووودة_بقي ',pos,,,,,
5229, ﻻ تنسون صلاة الفجر ..  تصبحون على خير :) جمعة مباركة ♡ ',pos,,,,,
5230, @retag_tuba @ExtraTurki ريتاج وحشتنى يا قمر انا زنيب يلدريم علشان عيونك حلوة حياتى ذاد حلاوة فيهم ',pos,,,,,
5233," """"""إضحك، الدنيا فانية."""""""" '",pos,,,,,
5234," """"""البياض لايعني الجمال ، و السواد لا يعني القباحة ، فالكفن أبيض ومخيف ! والكعبة سوداء وجميلة ! والإنسان بأخلاقه ليس بمظهره ✋"""""""" '",neu,,,,,
5236, «رب اغفر لي خطيئتي يوم الدين» [رواه مسلم]. ',pos,,,,,
5241," """"""انقذت هرة عائلة في النمسا احترق منزلها فجرا اذ ايقظتهم من النوم ما اتاح لهم الفرار من ألسنة النيران، بحسب ما اعلنت الشرطة الاربعاء"""""""" '",neu,,,,,
5242, Twitter هما 5 accounts و الباقي في الزبالة. ',neg,,,,,
5249, أحقر أسلوب هو تلقيح الكلام ده &gt;_&lt; وبيثبت إن صاحبه شخصية ضعيفة وجبانة ميقدرش يقول اللي جواه direct لازم يحور ويلقح :/ ',neg,,,,,
5252, لتورايد الموارد البشريه لدولة الخليج من الجسنين ذو تعليم عالى شركة الزاويدى لسياحه ',neu,,,,,
5253, @Anwer204Com بكل خير اتمناه لكم مع أحلى صباح الورد http://t.co/MC5f2T6So6 ',pos,,,,,
5257, صباح الورد الجوري http://t.co/PIhnLgpabL ',pos,,,,,
5262, سَيأخُذ ٱلجَميعُ نَصِيبهُ م هَذه الدّنٌيا : سَعآدَة أوْ حُزنٌ لَنْ يَـفُوتك شَيء كتَبَهُ الله لك أو عَليْك فَارضى بآلقَدَر .وقُل الحَمد ُلله ',neu,,,,,
5264, روح يا شيخ ربنا يخرب بيت امك  هوه الاخوان على دين جديد غير الاسلام ملعون ابوهم http://t.co/n8Dw6d7lUQ ',neg,,,,,
5270, الحمد لله الذي احيانا بعدما اماتنا و اليه النشور ... اصبحنا و اصبح الملك لله ',pos,,,,,
5275, @crespozamalek07 كل سنة وانت طيب يا حنين :) ',pos,,,,,
5281, @H4h9 زاد الله من امثالك ',pos,,,,,
5283," ""نمرة - \""""مع السلامة\"""" من ألبوم #اسمعني | Hamza Namira _ Ma\""""assalama من خلال Awakening Records #np on # على SoundCloud https://t.co/gP8MnhYI5N '",neu,,,,,
5284, معقولة خلاص ؟ عشنلنا يومين و السلام ! ',neg,,,,,
5288, اللهم اجعلنا نتقبل الخوازيق من اعدائنا و انصرنا على بعضنا ',neg,,,,,
5295, كليب أدب الكلام - فارس القبي (إيقاع) #كناري. http://t.co/nFEVrQnkBB ',neu,,,,,
5297, البنت دى و أمثالها لازم يغنوا و يملوا الكون بغناهم نغسي نعلى بقى و مصر ترجع زى زمان كلها فن و رقى.. ',pos,,,,,
5302, @hayoonia1 @zahraa1991zoz نفسى يبطلوا بقى انا تعبت من النكد ',neg,,,,,
5304, اه يا صوابعى ',neg,,,,,
5307," """"""اللهم صلِّ على سيدنا مُحمّد نبي الهدى والرحمة، لا يقطع من وصله، ولا يرد أحدًا سأله، والرحمة تسكن قلبه ... اللهم إرزقنا شفاعتة يا رب"""""""" '",pos,,,,,
5313, هتفضل مشاكلي بيني و بين نفسي لحد ما اموت و هيفضل زعلي ليه لوحدي بردوا عشان محدش ناقص بس الواحد خايف قوة احتماله تخلص ',neg,,,,,
5316, #تفاصيل  افضل شاعر ايمن بهجت قمر  افضل فنان رنا سماحة  افضل عمل غنائى غلطت من الأول  نجم تفاصيل رنا سماحة http://t.co/BAFtoWzvqQ ',neu,,,,,
5320," ""\""""الَّذِينَ آمَنُوا وَتَطْمَئِنُّ قُلُوبُهُمْ بِذِكْرِ اللًّهِ الا بِذِكْرِ اللَّهِ تَطْمَئِنُّ الْقُلُوبُ\"""" http://t.co/KBwRLg8vQZ '",neu,,,,,
5324, بسم الله الذى لا يضرُ مع اسمهِ شئٌ في الارضِ ولا في السماء وهو السميع العليم ',neu,,,,,
5325, @NourDouma نانسي عجرم.. معظم بطاقات حفلها الكبير بمهرجان دبي للتسوق نفذت وعشاقها بإنتظارها على نار!  http://t.co/6Vi3S4iF0D ',neu,,,,,
5326, الحب لما يتحاول لحب فطره زى متكون بتحب اهلك و مهما عملوا بتسامح عشان الناس دى من لحمك و دمك مفيش بعده حب يقارن او يتزايد عليه :) ',neu,,,,,
5327, @xfJgMiPVKnf8y0p الله يسعد ك تعالي خاص ',pos,,,,,
5335, @hodaelmasry25 ربنا يقدرني ع رسم الفرحه ف وشوش الناس :D ',pos,,,,,
5341, يا حلو صبح نهارنا فل ',pos,,,,,
5342, @ArabsGotTalent روعة ',pos,,,,,
5344, #LaithAbuJoda صور لليث لما كان في مصر ..  ليث أبو جودة http://t.co/awALwZCYYO ',neu,,,,,
5346, @libyanwoman1 كل التحيه والتقدير لمن يصنعون الحياة ',pos,,,,,
5347, التلوين اكتر حاجه الاطفال بيحبوها #عيش_حلمك_عيش_سنك #الكرامه_الزقازيق http://t.co/C2Yy4DyHtG ',pos,,,,,
5349, @al_arsenal ميلانو وليس ميلان ^^ ',neu,,,,,
5351, انا عايز احكى قصة بس محتاج حد يكتبها معايا ... حد راشق ؟ ',neu,,,,,
5353, وَلَوْ كُنْتَ فَظًّا غَلِيظَ الْقَلْبِ لانْفَضُّوا مِنْ حَوْلِكَ ',neu,,,,,
5357, الواحد بقي مبضون من الناس اللي حوله من كل حاجة ',neg,,,,,
5361, النهارده ذكرى سقوط الاندلس ماتت قلوب الناس ماتت فينا النخوه بلاش ننسى فى يوم ان العرب ولاد وسخااااا ',neg,,,,,
5363," """"""ﺍﻷ‌ﺷﻴﺎﺀ ﺍﻟﻤُﺴﺘﻮﺩﻋﺔ ﻟﺮﺏّ #ﺍﻟﺴﻤﺎﺀ ، ﻻ‌ ﺗُﺒﺘَﺮ ﺃﺑﺪﺍً :” ﺳﺘﻬﻄُﻞ ﻋﻠﻴﻚ #ﻏﻴﺜﺎً ﻣﺮﻭﻳّﺎً (“: ﻣﺎﺩﺍﻡ ﻟﻬﺎ ﺭﺏٌ #ﻛﺮﻳﻢ .. #ﻗﺮﻳﺐٌ .. #ﻣُﺠﻴﺐ .."""""""" '",neu,,,,,
5370, اوقات بيعدي في يومك لحظات تبه نفسك تعملها pause وتعدها كل شويه ',neu,,,,,
5371, مهما تباعدنا ترى (الود) موجود ماينزعه من خافقي اي طاري في عيني اليمنى لك الشوق ممدود وفي عيني اليسرى وجود اجتباري ',pos,,,,,
5372, ابن النادي  خبرة .. شخصية ..محبوب.. قادر علي التعامل مع النجوم .. قادر علي صنع الاستقرار مع اسماعيل يوسف لية ميجيش  حسن شحاتة #باصي_لعفيفي ',pos,,,,,
5374," """"""\""""@hakaamey: اللهم إنّا نسألك موجبات رحمتك ، وعزائم مغفرتك والسلامة من كل إثم ، والغنيمة من كل بر ، والفوز بالجنة والنجاة من النار"""""""" '",neu,,,,,
5375, @otnastyle  نرتضى منصور انسان غير مسئول بالمره مش هتلاقى نادى فى العالم رئيسه يطلع يتكلم كل شوية عن الفرقع بتاعته  مهما حصل ',neg,,,,,
5378, @S_Elhussieny بابا بلغيه سلامي وتحياتي دي صوره تمكين للشباب ودلعهم اخر حاجه ..ربنا يخليكم للبعض سمر :)) ',pos,,,,,
5379, @mohammed_attya آمييييييين يا رب وعليك كمان وتتوفق دايما :)))))) متشكرة قووووووي ',pos,,,,,
5380, واول ما الايام تغدر بيك كل الناس تسيبك ',neg,,,,,
5383, انا باقيت الشخص اللي من سنة كنت بخاف اتعامل معاه. ',neg,,,,,
5386, فلسطين ادينالهم مساعدات ضربونا المغرب اهانهم و اعتذرنا ..المغرب اهانتنا ومحدش سامع..انها السياسه الجديده خليك كبير و سامح الصغير..غلطة ',neg,,,,,
5387, فخامة الليدرز واااو ♥ http://t.co/ZoUJq4bRSs ',pos,,,,,
5388," ""*...أريدك ملهمي ومُلتهمي.... رجُلاً حيناً...وحيناً قلمي...\"""" #عليك_اللهفة #أحلام_مستغانمي '",neu,,,,,
5389, هل تعلم ان كلمة نفسي اشوفك .. لها تأثير سحري لا يقاوم ! XD ',pos,,,,,
5392, وخلتيني اقول خلاص مفيش امل ',neg,,,,,
5397, اللهم آمين ..  وأسعد الله مسائكم بكل خير ... @ Cairo http://t.co/L2kGwd6HjA ',pos,,,,,
5402, الإشتياقُ صهيل أحصنة برية لا يفرق بين القاتل و القتيل  وداد نبي /ظهيرة حب ظهيرة حرب ',neu,,,,,
5403, @VodafoneEgypt عملت كده من أسبوعين والإعلانات رجعت تاني ... واضح إنكم بتتعاملوا معانا كإن مفيش غيركم مع إن خدماتكم بقت رديئة ',neg,,,,,
5404," """"""البنات كائنات خطيرة فشخ يا جماعة، ممكن تحطك في خانة الفريندزون وخانة البرازر زون، وخانة الكوبري زون عشان توصل لحاجة تانية ودي خانة وسخة فشخ."""""""" '",neg,,,,,
5405," """"""ﻭﻓﻲ ﺃﻭﻝ ﺟُﻤﻌﺔ ﻣﻦ ﻋﺎﻡ 2015 ، ﺍﻟﻠﻬُﻢ ﺇﺟﻌﻠﻨﺎ ﻣﻤﻦ ﻋﻔﻮﺕ ﻋﻨﻬﻢ ، ﻭﺭﺿﻴﺖ ﻋﻨﻬﻢ، ﻭﻏﻔﺮﺕ ﻟﻬﻢ .. جمعة مباركة على جميع يا رب .."""""""" '",pos,,,,,
5410, كان لملوم .. وبقي معفن .. جالنا نضف .. ومثِل منتخب بلده .. بس اتاريه بيحب الوساخه :) ',neg,,,,,
5415, @ShereenYehia10 وحشتينااااااااااااااااااااااااااااا يا شيروووو وما شاء الله كنتي منورة امبارح سلطاااااااااااااااااااااانة #ShereenYehia ',pos,,,,,
5416, يارب متحوجنيش لحد غيرك . ',pos,,,,,
5421, #المصري_اليوم | مفتي #السعودية: الاحتفال بالمولد النبوي بدعة.. و #داعش  و #القاعدة  فرق ضالة http://t.co/x5uTGk0j7A http://t.co/iOx1tOqlHD ',neu,,,,,
5422, @ToOoTaZ مساء الفل يا توتا وانتي طيبة حبيبتي #ShereenYehia شيرين يحيى ',pos,,,,,
5424," """"""الرجالة بقت مايعة، و البنات بقت مسترجلة."""""""" '",neg,,,,,
